Text,Sentiment
"It's ingeniously great The way words and divided and present into groups are really good and to the point or should I say germane 
",1
"Better than ever. Smooth operation. Pleasant to play without being too easy or to irritating.
",1
"This game is spectacular I am a huge fan of the physical version of this game,  and the designers of this digital version did a spectacular job of rendering the game just as playable and fun as the original.
",1
"So initially I had issues the site has gotten much better I'm having a much better time here lately
",1
"Amazing game it gave me no problems. Perfection. Ignore negative comments
",1
"Perfect
",1
"Does what it says on the tin. No more answering unwanted 01 calls. It tells you who it is. The real test is if this can identify unknown withheld numbers.
",1
"Cool Game I just love it
",1
"So fun I love this game but when you get later in the game it is very hard. But I can't stop playing it I could play it all day. But also those ads are killing me. Anyway I love it regardless. No matter ads or not.
",1
"This game us the best game on the phone
",1
"Good game should have waited Its a fun game but geeze I bought the game last week and now its on sale... Just my luck
",1
"Great fun I wouldn't change a thing.
",1
"Love It The app is wonderful especially as it has made me to catch some intruders to my phone and i like it
",1
"This game consumes all my time. Much much better than any other running escaping games
",1
"Fun and gorgeous I've become a real Fire Maple fan.  They're a lot of game for a little memory.  If you like puzzle adventures with beautiful graphics you will probably like them.  Don't forget to write down the egg code before you finish the game
",1
"Love it Mi cousin he is 4 yearz old he lovez it too much
",1
"3d sniper Kill animations, five out of five.   Patience,  three out of five.  Overall, awesome app.   Love the weapons and upgrades.   On another note, lower the quality on wanted to see your target.
",1
"Simple app This app is simple
",1
"love it i love ninjago it is so cool but they need to make more games of ninjago but it is cool
",1
"Cool game Ever had this feeling that while you're on the lead you want the race to stop so nobody else could take the lead and when you're losing you want the game to go on and on so you could get the lead
",1
"Great I have not had any problems
",1
"BEST CAN ONLY GET BETTER Ultimate NOAA radio is the best and this app takes the best and makes it better. I wouldn't be caught without this living in the Carolinas...or Anywhere for that matter. Total perfection
",1
"Good job team... Very useful... Pls download this app. Good job team. Thank you.
",1
"Love it Addiction renewed
",1
"Nice app I love d way it makes me laugh and  it will also laugh after me,i love it
",1
"It's good but it needs to be a little bit more easier  because money is not that common and its hard to escape but other than that I like this game
",1
"Best Ride sharing app I love this app. I can drive my favorite cars. Awesome
",1
"Supperb I love this game .
",1
"Nitro Nation I give it a 5 please  put the speed of both cars with the 14 and 12 mile at the end of the race instead of just time. Other than that its an awesome game.
",1
"Loving this game new games every week good payouts and graphics bonuses are great when you level up still playing every chance i get. Cant get enough leveled up to 57  now  leveled up to 62 now at 67 and still playing
",1
"Love these puzzles Same great puzzle types from the magazines.  But here on the app  The puzzles are cheaper on the app than buying the books too.
",1
"Super fub Very enjoyable game play experience. No delays due to connection issues and long play times common in other online multi player rummy apps.
",1
"Works great I no problem with the app
",1
"Its game is supper time pas
",1
"Top this I'm on my way to beating every level i need to do jumper time machine and then can't let go
",1
"I really enjoy this game and look forward to playing all the time
",1
"Drive life Get behind the wheel of cars you can't find in car rental places.  Awsome
",1
"EPIC Takes a few mins to take off but when it does whew its a blast Love it
",1
"As expected really If you like there games you will like this one too
",1
"AWESOME Really amazing game..helps to learn difficult shot in real life game...tough to win at expert level.
",1
"Its for 10 year olds too I'm 10 years old And I have been playing Dr. Panda since 7 Wow great for kids and awesome to share... I would definently RECOMEND
",1
"The best get recked This game is so awesome.  I love star wars.  Keep up with the good work.  Love it......             
",1
"MULTIPLAYER WORKS NOW Multiplayer wasn't working but due to the recent update its now working just fine.
",1
"Had it for ages Know how to use it  easy to pick up and pretty simplistic  could do w some chart songs 
",1
"A great pc game now a great phone game Plays amazing on phones and tablets. The only loss is not having a computer monitor to play it on but that in no way limits the game play.
",1
"Fantastic Smooth performance and no problems. A part from smashing my head of the wall when I was getting through one of the hard levels and crashed
",1
"Samsung Galaxy Tab 2.0 10 inch and Samsung Galaxy S2 Best weather program for android.Many information and very professional tools.
",1
"So cool I love it now I can draw manganese eyes no cool
",1
"childerns world I like this app because my small brother were played this game easy and he will learn how to paint so I download this app
",1
"Awsome game
",1
"Awesome game It is da best
",1
"Very good moto x 2013 My dother like this game.
",1
"Awesome I love this game. You can chose what you want to do and stuff like that
",1
"Pretty nice Would be 5 star but no ability to sort by set which is really useful for wish lists...  Update 5 Star now, great app. Expensive surprise on PC though, considering MTGO and magic assistant are free...
",1
"Thank you You have finally made a game I truly enjoy for free. Love the new features of being able to pick how many players and even play with my friends. Absolutely amazing
",1
"Awsome game but I wish you added the vehicle's  from jet pack joy ride Ceddy
",1
"Terrific Hands down the best mobile game available. Terrific characters, Awesome atmosphere, and tremendous storytelling. Telltale does it again.
",1
"Awsome I really liked this game. I spend my money.. . I wish I can play with my friends.
",1
"Sweeeeeet Fantastic game perfect for the nvidia shield
",1
"Wonderful I love it
",1
"Great game This game brings me back to my childhood,where it was worth spending time leveling up your characters Go Sabin Bought this game in 2014, had some bugs, hopefully all fixed now in the 2015 update
",1
"I played inflating the air ship stealing the diamond and breaking the bank there fun Love loved it
",1
"Wonderful. Fantastic app, keeps my 3 year old entertainined for quite some time.
",1
"Love it This is one of my favorite fishing games ever.  But I wish that there was more fish.
",1
"Jase It is awsome
",1
"Just... Amazing... Try it
",1
"Kids ABC train game Buildtrace stuff.
",1
"Source of knowledge You can know things. And many fap materials.
",1
"Great app Works and is accurate in remote South African locations
",1
"Love it   I tricked my sister that I have Harry Style's number and she still  thinks  that I have his number
",1
"A firstrate word game Solid, thoughtful, and quite difficult as the game progresses.  Many interesting effects and powerups.  Not aggressive about shaking more money out of you, but if you want to shell out for more options you can.  Fun.
",1
"Good This game is fun and I would add the teentitans and for uncle grandpa add some of his frends like mr.gus and pizza steve and giant reallalistic tiger could be a car custume if you add these pepole then thanks but its a reall fun game to play
",1
"Awesome I play it and i really enjoy it.graphics are cool.
",1
"Great Longer than the original good hints fun
",1
"Great Flashlight App. Has you're basic light plus other options for a little fun. Advertisements aren't that annoying. Would rather a little advertising over them requiring personal data of mine.
",1
"Awesome humouf Funny stuff all the time. Loved it
",1
"It's great It's great. No realy it's great. The most addictive game.
",1
"Great Great people to chat to from all over the world including locals 
",1
"Awesome app I love this for keeping track of my kids' ball games.
",1
"I installed this for my 3yr. old Grandson, he loves it  and it's easy to play.....
",1
"Nice Good luck
",1
"Good time waster It's a good game, just wish grabs would add up faster. But other than that it's a good little game when your bored looking for something fun to do.
",1
"Very. Very. Good
",1
"Fantastic game
",1
"Best App for Live Scores of every sport
",1
"Great support  updates Many options including even tasker 3rd party as well as cloud recording and more
",1
"What I love it its like the most amazing app ever. it's fun exciting and it just gets you the mood. it gives you something to do when your bored. I recommend getting this app cuz its just its just really fun and stuff like that.. love it.
",1
"Addicted Love this game a lot. I wish it has a single player too. At times I feel like having a good opponent.
",1
"Awesome but I cant purchase credits. Itwill say check your connection when i already have a ztrong connection
",1
"Great App I'm only two dozen crosswords in and I am loving it
",1
"Love it I can do this while I waiting, time flies.
",1
"Ads were reduced. Great up, so much fun. Great app. Always grt app. Reduce ads
",1
"Great All panda games are great, my kid loves them
",1
"RWC APP Cool updated daily
",1
"Love the telemetry The pro version gives live statistics including, long, lat, alt, and heading
",1
"Best app for keeping update on every sports
",1
"Good App Bmwhat was a better name then Carly sounds like you renamed it after you girlfriend or something Really don't like the new name great product but original name was better Carly just sounds like it's named after someone's girlfriend.
",1
"Enjoying the protection, the cleaning, and the ability to cool down the CPU when it gets too hot...it delivers
",1
"great its great but how do i log outinto origin is there a sign inout button somewhere that i just dont see
",1
"Superb I love it..... its a entertaining game with lots of fun and enjoyment but i think there should be more mini games which can entertain elders also
",1
"Comprehensive A very handy tool for the long range marksman. Sean, PLEASE enable screen rotation for the table and graph. Thank You
",1
"Good app Looks like a bass,sounds like a bass,and has different kinds of bass.
",1
"It deserve more den 5 Awesome game so far haven't seen any thing like it yet. Good job guys
",1
"Amazing break out Not so hard not too easy. It's very good. And I like the music. But there is one problem. Why the amazing breakout  can't be downloaded in Iran
",1
"I  love  it. But  their  is  no  color  option
",1
"Super game one of my most favorite This is one of m y full time favorite game like temple run.I recommended all my friend to download this games as it will add to your list
",1
"Awesome game Use my code for free gold.          dcrnzemokm
",1
"I think this game is absolutely helpful for strengthening the memory.
",1
"Keeps my brain buzy
",1
"Fixed the Googlerequirement  thanks I can finally play in peace Brings back memories
",1
"I love this game Lillian the fi I am not a 4th of
",1
"Wicked App Simple and effective, congrats.
",1
"Galaxy s6 working Verizon galaxy s6 pingpong app rooted on lollipop 5.0.2 working
",1
"This is fun but i just cant remember lvl 17 name
",1
"Great app Great response to user's feedback.
",1
"Its awesome I love this app. Its good for the people who are keen to learn new words of engilsh.... because of this app I got to know about the words which I had never heard....its really really good everyone should download it.
",1
"Competition My fiance and I battled to no end to see who would beat this game first.   I just wish it had more than 350 levels.....
",1
"Awesome wish I had the money for 2 I did not know about the 2nd game til after I bought this one but it doesn't matter this game is great and with a controller it is epic love this game
",1
"Love it Its so great I never get complains from my brother at night.He is so happy that it has the flashing lights of the cops.It is also fun to use when ur playing  I'm 11yrs old plus you could use it as a flashlight 2 in one awesome 
",1
"... So far this game has been enticing. I have played it for 2 days straight and enjoying myself. Dont listen to the people who say everyone has a sob story and the soundtrack is not good
",1
"Modern taxi driving It's really fun they should add more things though
",1
"Addictive Better than the standard match 3 games. Looking forward to number 3
",1
"Solved my issue, on LG Gpad LG VK810 having issues greenifying, so I purchased this and installed Xposed Frameworks and everything works fine now. The 7 day refund was comforting knowing if it didn't work the developer stood by his app. Kudos to you.
",1
"Thanks for the app and I am humbled Thanks so much for the app is not a problem with the same time as well
",1
"Crashing Please fix for nexus 4 and 7 running the new android 5 lollipop.  Immediately crashing when started. Update The update fixed the problem.  Thanks
",1
"Superb brain fodder Enjoy this app LOTS, stops  makes u think not so much on the words u can see, but also where the tiles will fall to make new ones, almost akin to chess. The sound tracks not to shabby either, cheers peeps keep up the good work.
",1
"Best game ever I love this game so much the only thing i think they should fix is on my s5 sport it is kind of glitchy but everything else on it is the best game i could play it all day
",1
"Perfect
",1
"Cool Too easy
",1
"I like it very much,frnd it very interesting book.
",1
"Five dam stars So cool it's very better than minecraft pocket edion and x box 360 too It has cool   stuff like flying blocks and has other cool stuff ps it's better than play stashing
",1
"Great way to practise Easy to use nice features. Enough customization for a beginner. Doesn't cover card counting focus is on perfecting basic strategy play.
",1
"I love this game I love how it makes me use my brain And of course....I ABSOLUTELY LOVE DEMOLISHING MY LOVED ONES MMMWWWWHAhAhAhA Nah I'm jk This game really is too much fun though
",1
"Good Great game
",1
"Great fun for the kids Extremely well done for the kids. They love it
",1
"Make Me To Through My Phone Because Its Too Addictive Must try This Skate Cruiser
",1
"Awesome I record music withnit
",1
"Thomas is special.
",1
"Looking for recuits Hello their. Fellow thieves. If u r look for a guild. Plz join mine.  The Masters of Stealth I give daily challenges. To improve your skill. As a thief.  Soo i'll be waiting  for you guys and gals
",1
"good but Can anyone tell me where can I get all the security tokens please
",1
"Love the app I fan design any skin the way I want
",1
"Great game I am loving the story. Characters are well done and the battle system is great. Game paces really well and does not overwhelm you with a bunch of game mechanics right off the bat. Looking forward to more games.
",1
"I absolutely adore this game. I'm missing one of the red gems though, but I have a key for 53, I believe. I've looked in all the locations that I've read in walkthroughs, tried every option, found every store and I'm still lost.
",1
"My little son love so much n keep repeat the all titles
",1
"Cool dog I love the dog but I sold my first dog
",1
"Awesome One of the best app on PS just 4 mb app and good graphics amazing
",1
"Kids love it better than the Show. Works great on the Note 3.
",1
"Awesom I really love Nicki and her music I listen to all her songs and my favorite one is dance a with Big Sean in it very catchy
",1
"I love it I got my first boy plz make this guy more good
",1
"Alphabets Loved it
",1
"The game It's a great game and all but when I play it, it tells me to download it again cause it isn't working right.
",1
"I'm still in the game, it was my first social networking and I love it I got friends and families with mix
",1
"Addictive. The most fun you will have fully dressed.
",1
"Have fun.i hope can collect all the character
",1
"Word search Find hidden words inpuzzles filled with hard and easy puzzles lots of fun
",1
"One of the best keno games ever  Very much like the real thing.
",1
"WORDS CANNOT EVEN DESCRIBE Oh my gosh, I looked around at all the things Toca game there all so wonderful i LOOOOOOOVE LOOOVE LOOOVE TOCA  the only ones I got so far were both Toca kitchens I would love the have the others one but they cost money. 
",1
"Awesome Now that whatever was asking me to pay again has been fixed, I can get my fix again. The game's addictive.
",1
"Great time filler Pitched at amateur to fairly good crossworders... Just right for when I'm flopped on couch after work 
",1
"It's good....... But There must be more levels at least 70 or 80
",1
"Excellent Sound works with OTA update from manufacturer The app is excellent
",1
"Good game I love this game.very interesting game...
",1
"Really great . It will help and make you think and it is fun and hard at times.
",1
"In the beginning it dose not ask me where I live and and what my phone number is it all ready knows it all
",1
"Cool Really easy but need to make updates
",1
"Super It's very useful for kid's.
",1
"Great They've fixed a lot of bugs and removed a lot of scams so its a great experience
",1
"LOVE this game It's simple, fun and oh so addicting
",1
"Its about time Your like the Jesus if I believed in that. The rising sun and the setting moon. The hero that's their but nobody notices... The silent protector of root access. BTW can I toss you a donation for a beer. 1 doesn't cut it for your work.
",1
"Excellent game Who says that the game is boring will be mad as I found the game very interesting that I couldn't stop playing for hours I love this game. It's awesome.
",1
"Love it That's my 1st social network I really enjoy when I was a teen till now I still enjoy it
",1
"Great game Good game to pass time and keeps you on your toes
",1
"Great App I found this app really useful, I am planning to get back into dealing after being out of the casino for over 6 years, this app really helped with memorizing picture bets, etc.  Highly recommend
",1
"Best word score 122 best overall score 483 Great game. I enjoy playing it all the day. Well my best overall score is 483 and best word score is 122. Is there anybody who has beaten it up
",1
"I loved  it was the coolest game ever.
",1
"Amazing Holy crap We were just trying to find a good app for chrades and found this Holy jebus turned it on and played for over 2 hours We all agreed, this is to become a normal thing in our house and we LOVE this game
",1
"I love it but Well I think you should put team deathmath or maybe online or pvp and maybe add some shop where we can buy items and pls I want some update took because this game is so cool I enjoy it I love it
",1
"Needs more bonuses
",1
"Hip hop pads if I cold i wold rate this app 10000 times
",1
"Great game but...... i really want it to be available for android 4.0.4 because i can't get it on my tablet and there are no more android upgrades for it
",1
"Great game very fun and challenging 
",1
"Love it Ive just downloaded the card game and its alot better then the other solitare i was playing
",1
"super All my friends are telling u r so busy now days  when I m installed this application .......
",1
"Amazing I love it. But its tricky.
",1
"Loved it Game
",1
"Best GBC emulator I have tried many GBC emulators, but none can match what this emulator has to offer, emulator functions worked perfectly fine for me, definitely worth every penny, great job
",1
"Rafia qadir I just love this l want you to say that you also play this games
",1
"Love it I want to be a real star
",1
"Fixed annoying google play best app ever I love this app way better then cpu or xbox version
",1
"Worth it It's well worth paying 2 for the pro version
",1
"Works good but I don't now what's next
",1
"Awesome game I like the game because is a bit tricky
",1
"Disappear Great game, even for the grand children. You did good.
",1
"BEST game ever I love to destroy AT AT and star destroyers no problem
",1
"Very addictive I play it every day at least twice. It's a good way to touch bases with all my close friends and kick their buts at the same time lol
",1
"Piano I dwnloaded it fo my son..n he loves it very much...n frankly speakin even i like to play pianos..
",1
"We can chage face of any bady I love it you dont wants to download then go from year I like it but
",1
"Nice Really
",1
"Great app Detailed data, per hour and 2 weeks ahead. Also great it has a smartwatch face. Could anyone explain me how to read the exact time on the 24h watch face
",1
"FreeCell Solitaire Same game as on computers. Brill love this game
",1
"Best ever nice to know which direction I'm looking at.  Would be nice to know when the iss space station is going over in our area.
",1
"Machinarium Great graphics, animation and puzzles
",1
"So scary and watch for bony he gos in the air event do not take ballon boys balloons sombey told me if you take them ball on boy will kill you
",1
"Good fun Love it. great to finally find one online I enjoy and is worth keeping  Had to pay few dollars for ad removal but eh.. was worth it  defs recommend it.
",1
"GREAT FUN HOPE THERE ARE MORE IN NEAR FUTURE LIKE THIS.
",1
"I love to play this game
",1
"Great Hope they make a future game like this
",1
"I win the game Very nice game bachpan ki yaad a gae ak khail k O
",1
"I like it hoq they move
",1
"Another great game. Yet again another great game from alawar.  
",1
"Great game So pleased you fixed the bug so quickly  Can't wait to keep playing thru the summer levels 
",1
"Best game ever Totally obsessed.  Love it
",1
"Awesome I love it, would'nt go without it anymore, perfect app to keep track of fuel and mileage... Keep up the good work.
",1
"Amazing Very fun and addictive game, I love this awesome game
",1
"I'm so excited Been waiting for this to come to android my kids love start all
",1
"Interesting Wellcrafted.
",1
"Working best..only that someone next to you should not be seeing how you press your finger.
",1
"Wicked awesome
",1
"The Best Banging Weather Application Available.
",1
"Great way to learn a language I bought the online version of rosetta stone and am happy that i can just learn wherever i am, on this app. I am learning. It feels good.
",1
"Amazeballs This is totally a visual videohame representation of the board game and I love it. Thanks guys.
",1
"Love it  Fantastic app . It would be a bit cool if you guys say some info on the animals along with the name . But still a great app, i recommend it for the kids 
",1
"So far very accurate
",1
"Best thetering app. Must have if you're rooted
",1
"This game is ok But can you make an strategy game of space same like this I would be happy to have that
",1
"Amazing game. I absolutely love it
",1
"Old people don't like this but I do I love this app it is so fun 
",1
"Amazing So good the tackling running love it i am addicted
",1
"Nice game I like this game because you go to the festivals to play music
",1
"Cracking Awesome game, love the 3d vibe after the last one. I'd prefer to not have to use the accelerometer to lean add an option to use another buttonjoypad to lean and it'd be perfect.
",1
"awsum I love this game so much its like the real snake and laddder awsum game
",1
"Best app ever nothings better than this Addicting build your dream place and fun a app that you should spend your 99 cents on and minecraft is boring
",1
"Sick app You need to get this app You can trick your friends in seconds And it only costs 0.99 
",1
"Its the Mario game and who ever said kill them self you can go to jail if somebody says something like that.
",1
"So fun You can make your own invitations and you can sigh them and put your picture on the invitation.SO FUN
",1
"Hello kitty salon It's great fun
",1
"Emorton Love this but it needs more choices. Hair color, jewelry and eye makeup
",1
"Time passes When I get bored I spend time with teen Patti gold
",1
"Great Alternative It has the same flair as Pokemon, but is a different beast altogether. Seriously recommend it over its twin
",1
"Must have This icon pack is beautiful
",1
"Easy Pizzy Haha everytime i playing ill got 10 goals so easy, but that glitch keepers tho xD but yea nice game, u should make it lil hard
",1
"Fully recommended This app gets better every year, kudos to the developers who listen to their users.  Works very smooth on my phone and tablet.
",1
"Game Live this game.
",1
"Great Way to Pass the Time Great style. Constant feedback from fans, sponsors, and others help with the impact of your decisions. This game is perfect for any Motorsport fan in a lull between race weekends
",1
"Great game. I love that you can see the value of your words as you go
",1
"I can't stop playing This game has amazing gameplay
",1
"Great game Loved it
",1
"Great Sometimes there is the rare server error, but other than that, it is great
",1
"I play this game very much contact me fb lokesh kadalism
",1
"Great application Great application that help you to go to ur work or places you want by easier and faster way. But i hope in next update that i can to choosing my recommended places like home or other .. that what will make it more esier .. THANKS
",1
"Highly recommend First and possibly only Android Wear face I've purchased. Looks fantastic, and highly customisable. Passive mode screen, watch and phone battery levels and a range of weather options mean this gives me everything I need at a glance.
",1
"AIS for the rest of us When we are crossing on our sloop in the Chesapeake and along the eastern seaboard, this app gives us the identity of the big ships we want to hail. It is a huge safety win for us, without the high cost of installing AIS.
",1
"Nice stories good to have these stories back Would have been better if the pages could be enlarged and if it had audio
",1
"I used ur free app..love it  so i bought the pro.  thnx for a quality product
",1
"Great game I love this game. It works great. However the daily pacts seem lacking. Even with the new improvements the first one i got was a one star
",1
"Just loved it
",1
"My Favorite App. Period. Flights, rental cars, Open Table reservations, show tickets, lodging, golf starting times.  All of the hassle of keeping track is gone.
",1
"Son loves it. My 3 yearold loves this game, as well as all the other Dr. Panda games. They seem very well made, and the graphics are cute.
",1
"Surprisingly good I definitely approved of the gem system and the fact you can earn the currency you need to get things instead of stupid micro transactions. Bravo.
",1
"Ok now every were is westeland Nothing to say
",1
"Complicated menus Great app BUT the menus are complicated and most of the features are hidden from the menus and only exist as isolated activities with no button to access them from the main menu. If this is fixed I would give 5 stars.
",1
"Loved it I love nicki Minaj. She is my idol after Michael Jackson
",1
"Very cool Now I can know if my girlfriend doesn't trust me,  great app better then the rest....
",1
"Very useful for me, both work  daily life.
",1
"My life saver Whenever im down i always browse 9gag for my daily dose of happiness
",1
"My favorite It's a real flight experience. The best between all of simulation games
",1
"Its awesme.i shared dis game 2 almst 30 f my frnds.we al love dis.and dats nly because its dam simple,userfrndly.thanks alot guys.and expect smethn mre
",1
"Love it The whole family gets in on these challenges and we have so much fun Thank you for coming up with such a great app
",1
"It's does what it says This app supposed to be used to transfer media at high speed and it does that well without any problem.... Definitely recommended.
",1
"I like this game sometime it very hard but it's ok
",1
"cool nice game
",1
"The original Download this game to give it the recognition it deserves. It's well worth the purchase, fun and addictive gameplay. Can be played in bursts or for hours, depending on your addiction level.
",1
"Lol Love  it  so  much  no  touchy  mine
",1
"wonderful its so good for app very smart
",1
"Best apps Tivola does the best apps then any of you think So get there cool apps now
",1
"Addictive I hve just started playing it again after it took my memory. I just cnt stop playing its already like a drug, I say if u cnt finish a level the more u play in order to finish tht level
",1
"Great useful app If  you could add wind gradient it would be almost perfect.
",1
"Good marketing This app has the most use app in store... it useful
",1
"Good app Feel safe knowing a quick scan with this shows any threats.  Worth having
",1
"HTC one m8, beastlafayette This app works very well on my cellphone if you have a smartphone load this app to protect your phone.
",1
"Sweet fun n addictive ..endless game play ...replay value high Yup
",1
"High winning but not too high U can earn high dollar amounts. But can lose them too easily sometimes
",1
"Sweet Easy and fun 5 stars easy Great for long rides very much a time consumer. If you are a stressor. This will destress you enjoy
",1
"Good game When I try this game, its become my favorite at android
",1
"Like it If you have any questions or comments please let me know
",1
"My twinn  doll  pretty like a princess Princess catey
",1
"AWESOME GAME Ive been playing for a couple of years now and have yet to find a better game. Yes the net and little niggly things happen but the customer service is awesome and attends to any problems with speed and precision. Keep it up 
",1
"Really good I can't believe that regular people can have this app for such a low price. I somehow took a picture of what I was looking at and cannot find out how to do it again.
",1
"Its challenging Its hard, the last level, I can't defeat ice king, I dunno how to defeat ice king
",1
"Awesome It is definitely one of the best rhythm games I've played. The learning curve is very steep, so prepare for some frustration mixed with the glorious feeling of progression.
",1
"Multiple Player I couldn't fine the multiple player scenario
",1
"Cool
",1
"Hifive My 1 year old almost 2 loves this He learned some letter  colors from this app.
",1
"Best Pre school learning app Nice app for development of childs motor,hand eye coordination and recognition of different fruits ,vegetables and much more with interactive interface
",1
"BEN TEN I loved this app I had never seen it before
",1
"I love this game. I'm totally addicted to it. I've recommended, Ruzzle to all of my friends.
",1
"It's very good.
",1
"Cool Very nice nd  cool
",1
"Best game on android Had an issue with the app, developers responded quickly and shortly after updated the app with a resolution. Really, very good service and a great game with a lot of depth.
",1
"Great fun I really love all the fishing games.  Especially in the winter
",1
"5 star The game that made me switch to an Xbox has come to Android just as good, if not better than the console version. Very well done
",1
"Awsome One word great The second best jrpg I've played my favorite part is probably the protagonist very unique fighting to control the demon inside him but at the same time trying to learn from it and befriend it to discover the true meaning to live
",1
"Love it I.just pay I just love it I can pay my Dstv account and clear all the errors
",1
"Uff...Amazing Really amazing guys..i think, your mind will help you sleepless..hehe..
",1
"Luv this game would like to win the. Bigger prizes more often on spins and slots but still like it
",1
"Cruel games  Red Ridinghood Great passtime with tv on in background but paying more attention to the game by far
",1
"Iuv it Really it works very nice as a live scorer.i had been using it from java phone set Now on android...
",1
"Perfect Galaxy Trucker is my favorite board game. This app has exquisitely realized the complete experience in digital.
",1
"Good game but just 1 thing The game is very laggy and keeps on crashing
",1
"Amazing This game is perfect for people who like to race and get challenged and amazing grahics
",1
"Awesome Cool awesome best fighting game ever.Best money I ever spent on a game
",1
"fav game recommend 110
",1
"So fun Voice sometimes lags but oh well it is still lots of fun
",1
"LOVE IT Finally able to buy it and for a dollar why the heck not. Obsessed with show and this game is awesome. Perfectly made and gives lots of fun My nephews love it as well so thanks Keep them updates coming 
",1
"Super I love how you can get different stuff keep up the good work.
",1
"Good game This is really very good...... This game is one of my favourite.......
",1
"You good to hear it has become my friend I am looking through our own place with her Wow
",1
"Learning  how to play building games. I rate this game, a five because I  like the idea of the cards to  help  in the  battles. I am  getting the  hang of it, even though I  just  started  playing  yesterday.
",1
"Kind of fun just wish it would go to the next question right away instead of having to hit next every time.
",1
"Perfect Very beautiful and fun
",1
"Its very challenging OMG I'm so not done with this game its so cool  evern though I'm already done with the lvls  soo cool
",1
"Doesnt want to install Error when downloading ...please fix
",1
"I love  the  game
",1
"User Friendly Very quick, simple and easy to use Good job
",1
"Very good, thank you
",1
"Baby  vacation This hotel    is  not  cool  at  all  it  is  awesome
",1
"I had a really good experience with this app. I used it while in Honduras and all of my calls to the US were very clear
",1
"Love it Great game very addictive Updates were nice too..
",1
"Samsung Galaxy Tab 4 Love this game. But every now and then it crashes at boot up. UPDATE Fixed crash at boot up. Game runs smoother now then it ever has. And the payouts are awesome. Thank You
",1
"Wah ustad wah This is great . I have never imagine that I can play tabla. Beautiful application . Very original. Salute u developer for this wonderful application . U are superb
",1
"Baby Care I love this game because you don't just have fun you can learn more for your future if you have a baby.
",1
"Game no longer works Please fix whatever caused this game to throw up error messages upon attempting to open it on a Galaxy S5  the game worked fine previously and there are plentiful reviews confirming that there is a serious issue. UPDATE NOW FIXED
",1
"Love the app Now that ad free is working, I love this app.  Have always enjoyed word search and now can do them anytime.
",1
"Awesome This game is awesome and I love Ben's voice but Tom's voice is so funny this is the best game ever
",1
"it is best.i love this game
",1
"Perfect
",1
"Filled form Fight with a few days of this message and then we have any attachments is not sure you can get a lot to the sender immediately by the sender and I can get a lot to this message is not sure to be a lot to the sender
",1
"Brilliant Twitter client I evaluated Plume and tried Fenix. Nice twitter experience with this. Fast, frequently updated and new feature requests are entertained well. Must have app for Twitter addicts.
",1
"Excellent Great app functionality and a nice variety of puzzle difficulty and arrangement.
",1
"My two daughters love this app. It doesn't requires anything for you to play.. Thank you for creating this app..
",1
"love it manutd
",1
"3, 2, 1, Evocreo Simply amazing Great pokemon imitation. keep up the good work devs
",1
"Fire man sam 1010 Well thought out  my game ..kid will love it money well spent
",1
"Jangra Cool application for my 2 yrs baby
",1
"Thank you for fixing it After the update it was crashing on startup but you released an update quickly after to fix the problem thank you very much I appreciate it because the game is addictive 
",1
"Lots of fun Characters have their uniqueness like the show, graphics are nice Game play is challenging because you have to block the different types of dodgeballs and take advantage of field boosts and special abilities. Yeeeeeyeaahhhh
",1
"Really wish it would tell you when you're close like the last app did. It helps a lot with misspellings.
",1
"My son loves it playing it the whole time 
",1
"Love it I have 3 kids,  5, 7, 11. I play this game more than them I played every level and wanted more I had to reinstall it to start over Now my kids are playing it. I love the thought it takes to master each level..
",1
"Really gud app
",1
"Empty Vessel Good clean Fun
",1
"S5 Does exactly what it says on the tin
",1
"No more pencil and paper I like the electronic x and o. The price of a set of puzzles is less than the price of a puzzle book. I like there are no adds and no constant requests for a review.
",1
"Nice graphics Good app for my kids. They can learn animal sounds while having fun
",1
"Omg I love all Dr panda games
",1
"Amazing Was convinced to buy this after the positive reviews and I am not disappointed. Lovely game, stunning graphics and very challenging. And no in app purchase and a caring DEV team, well that's rare these days so go buy it and support them
",1
"So many logos... I may not be able to name them all but I try Great options for hints if needed. I like better than the others I've tried
",1
"easy and new songs
",1
"Beast This is one of my favorite games
",1
"Great game Very fun and addictive. One of the best games I've played in a while. Love both my sprinkle games..
",1
"Excellent product.  Use it daily as my digital dashboard. Bluetooth provides a wicked fast and reliable connection.  TouchScan support is topnotch, responsive, and committed to finding solutions. Highly recommend
",1
"So cool I love love love loved it and cool
",1
"The best game ever More rooms u should add
",1
"Great game Loving it getting used to car named now thanks
",1
"good app but nothing work Rajsthan  r.t.o so please update Rajsthan opposition
",1
"The most fun game ever This game is so fun and absolutely amazing. Plants vs zombies is very addicting and I can't get enough of it.
",1
"Smarter then all easytouse
",1
"Awesome I wish they would have more options
",1
"Good but There is no free roam like I thought u could buy a person and play free roam please add it in
",1
"Its a cool game I like the game and it works good but dear creator pleas put infiltrating the airship in the store
",1
"Boost up It's amazingly software to boost memory.
",1
"AMAZING Almost better than minecraft. I know the creators of survivalcraft are working super hard but if there is any room to add in multiplayer and also to tame wolves that would be great.
",1
"Mind teaser Love playing it, really teases ur thinking power.
",1
